"findarticles","Umfangreiches Archiv von publizierten Artikel aus mehr als 300 Zeitschriften seit 1998 - kostenloser LookSmart-Service","http://www.findarticles.com/PI/index.jhtml","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","","",""
"Südwestdt. Bibliotheksverbund","Keine Beschreibung vorhanden","http://swb.bsz-bw.de/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche >> Bibliothekskataloge","","","",""
"Gemeinsamer Bibliotheksverbund","Keine Beschreibung vorhanden","http://www.gbv.de/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche >> Bibliothekskataloge","","","",""
"KVK Karlsruher Virtueller Katalog","Der Karlsruher Virtuelle Katalog (KVK) ist ein Meta-Katalog für Bibliotheks- und Buchhandelskataloge. Mit ihm können mehrere Kataloge gleichzeitig durchsucht werden.","https://kvk.bibliothek.kit.edu/?digitalOnly=0&embedFulltitle=0&newTab=0","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche >> Bibliothekskataloge","","","",""
"HBZ Verbundkatalog NRW","Verbundkatalog der Hochschulbibliotheken Nordrhein-Westfalens und eines großen Teils von Rheinland-Pfalz.","http://okeanos-www.hbz-nrw.de/F/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche >> Bibliothekskataloge","","","",""
"Elektronische Zeitschriftenbibliothek der UB Regensburg","Datenbank mit wissenschaftlichen Volltextzeitschriften","http://www.bibliothek.uni-regensburg.de/ezeit/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","","",""
"Europa","Datenbanken zur Europäischen Union, teilweise mit Volltexten","http://europa.eu/index_de.htm","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Europa","","","",""
"Map & Guide 2015","Professionelle Routenplanung mit dem Map&Guide Kartenmaterial: Berechnung des schnellsten, kürzesten oder kostenoptimalen Weges, mit Reihenfolgeoptimierung (Luftlinie oder Wegstrecke) für viele Wegstationen","http://mapandguide.prod.d001.loc/mgi2015/?auth=7JSdiojIk9mb0RWZsVGdlJCLiAnI6IibhZGdhxWaxICLiwmI6ICZlJSf","Frei","Allgemeine Suche >> Verkehrsinfos","","","",""
"Deutschland-Portal","'deutschland.de' ist das Portal der Bundesrepublik. Sechs Ressorts (Politik, Wirtschaft, Kultur, Umwelt, Wissen und Leben) bieten Zugang zu Themen, die Deutschland bewegen","https://www.deutschland.de","Frei","Politik, Wirtschaft, Pädagogik, Psychologie","Allgemeine Suche","","",""
"Datenreport aktuell","Datenreport - Statistisches Bundesamt (Destatis)","https://www.destatis.de/DE/Publikationen/Datenreport/Datenreport.html","Frei","Allgemeine Suche >> Allgemeine Nachschlagewerke","","","",""
"Wörterbuch Deutsch<->Englisch, Deutsch<->Spanisch","Liste von 185.000 direkten Übersetzungen und insgesamt über 850.000 Wörter","http://www.student-online.net/woerterbuch.shtml","Frei","Allgemeine Suche >> Wörterbücher","","","",""
"Sammlung Hochschulschriften-Server","Links zu Suchinstrumenten, mit denen bundesweit und auch international nach Online-Hochschulschriften gesucht werden kann.","http://docserv.uni-duesseldorf.de/authoring/dissertationen.xml","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche >> Bibliothekskataloge","","","",""
"OASE - Open Access to Scientific Literature","Karlsruher Virtueller Volltextkatalog KVVK. Ein Dienst der Universitätsbibliothek Karlsruhe zum Nachweis von elektronischen Volltextveröffentlichungen.","http://base.ub.uni-bielefeld.de/de/index.php","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche >> Bibliothekskataloge","","","",""
"Zahnwissen","<span style='font-size: x-small;'>Informationen zur Gesunderhaltung der Zähne, bebildertes Zahn-Lexikon, Fragen zu zahnärztlichen Behandlungen</span>","http://www.zahnwissen.de/start.htm","Frei","Medizin und Gesundheitswissenschaften >> Nachschlagewerke","","","",""
"SoftGuide - der Softwareführer","umfangreiche und reichweitenstarke deutschsprachige Online-Marktübersicht für kommerzielle Softwarelösungen und IT-Services","http://www.softguide.de/","Frei","Allgemeine Suche >> Informatik","","","",""
"Rechtsprechung des Europäischen Gerichtshofs","<div id='header_title'>InfoCuria - Rechtsprechung des Gerichtshofs</div>","http://curia.europa.eu/jcms/jcms/Jo2_14954/","Frei","Rechtswissenschaften >> Verfahren, Entscheidungen, Urteile","","","",""
"Arbeitsgemeinschaft für juristisches Bibliotheks- und Dokumentationswesen","Linksammlung, tw. zu Volltexten und Datenbanken, Uni Konstanz","http://www.ub.uni-konstanz.de/fi/jura/fachinformationen-im-web.html","Frei","Rechtswissenschaften >> Portale, Suchhilfen","","","",""
"Bundesrecht  im Internet","Gesetze und Rechtsverordnungen des Bundes in ihrer geltenden Fassung","http://bundesrecht.juris.de/bundesrecht/index.html","Frei","Rechtswissenschaften >> Gesetze und Rechtsvorschriften","","","",""
"Bundesgerichtshof - Entscheidungen","<p>Entscheidungen ab 1. Januar 2000</p>","https://juris.bundesgerichtshof.de/cgi-bin/rechtsprechung/list.py?Gericht=bgh&Art=en&Sort=12288&Datum=Aktuell","Frei","Rechtswissenschaften >> Verfahren, Entscheidungen, Urteile","","","",""
"InsolNet","Informationsdienst für Insolvenzverfahren","http://www.insolnet.de/","Frei","Rechtswissenschaften >> Verfahren, Entscheidungen, Urteile","","","",""
"Bundestag & Bundesrat: Dokumente & Recherche ","<p>DIP , das Dokumentations- und Informationssystem von Bundestag und Bundesrat. dokumentiert das parlamentarische Geschehen in Bundestag und Bundesrat.</p>","http://dip21.bundestag.de/dip21.web/searchDocuments.do;jsessionid=5C02FD7EBFFC57D0205677F3D28C5E49.dip21","Frei","Politik, Wirtschaft, Pädagogik, Psychologie","","","",""
"Parlamentsspiegel","Alle wichtigen Initiativen - Gesetzgebung, Anträge, Anfragen u.a. - und ihre Behandlung in den 16 deutschen Landesparlamenten ab 1980","https://www.parlamentsspiegel.de/home/einfache-suche.html#","Frei","Politik, Wirtschaft, Pädagogik, Psychologie","","","",""
"bibnet.org","bibnet.org ist eine kooperative und frei zugängliche Literaturdatenbank zu medizinischen Themen","http://bibnet.org/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","",""
"Krankheiten","Datenbank über Entstehung, Verlauf und Therapie von mehr als 300 Krankheiten","http://www.netdoktor.de/krankheiten/","Frei","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"Wortschatzlexikon","enth. ca. 35 Millionen Sätze mit 500 Millionen laufenden Wörtern","http://wortschatz.uni-leipzig.de/","Frei","Allgemeine Suche >> Wörterbücher","","","",""
"Virtuelle Fachbibliothek Psychologie","Ein Angebot der Saarländischen Universitäts- und Landesbibliothek.","http://fips.sulb.uni-saarland.de/port.htm","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Pädagogik, Psychologie, Sozialwissenschaft","","","",""
"WorldCat","Bestandsnachweise der OCLC-Teilnehmerbibliotheken weltweit. Erfasst sind Veröffentlichungen aller Fachgebiete in mehr als 400 Sprachen. Die Palette der Medientypen: Bücher, Zeitschriften, elektronische Medien, Filme, Tonträger, Noten, Handschriften und Karten.","http://www.worldcat.org/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche >> Bibliothekskataloge","","","",""
"BQS - Institut für Qualität und Patientensicherheit ","<p>Homepage des BQS-Instituts für Qualität und Patientensicherheit</p>","http://www.bqs-institut.de/","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"Virtuelle Fachbibliothek Recht - ViFaRecht","Bietet einen unkomplizierten Zugang zu rechtswissenschaftlichen Fachinformationen im Internet.","http://www.vifa-recht.de/","Frei","Rechtswissenschaften >> Portale, Suchhilfen","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","",""
"LLEK- Bookmarks","Wissenschaftliche Suchmaschinen, thematisch geordnet, sehr umfangreich.","http://www.wissenschaftliche-suchmaschinen.de/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","","",""
"Sozialpolitik - Materialien für Vortrag und Unterricht","<p><strong>Sozialpolitik </strong>ist ein kostenloses Medienpaket für Unterricht und Vorträge. Die Materialien führen in das Thema soziale Sicherung ein und geben einen Überblick über den Sozialstaat Deutschland sowie die wichtigsten Bereiche der Sozialpolitik.</p>","http://www.sozialpolitik.com/","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Gesundheits- und Sozialpolitik","","","",""
"KZV Brandenburg","","http://www.kzvlb.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Bremen","","http://www.kzv-bremen.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Hamburg","","http://www.zahnaerzte-hh.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Hessen","","http://www.kzvh.de","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Niedersachsen","","https://www.kzvn.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Nordrhein","","http://www.zahnaerzte-nr.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Rheinland-Pfalz","","http://www.kzv-rheinlandpfalz.de","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Saarland","<html />","https://www.zahnaerzte-saarland.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Sachsen","","http://www.zahnaerzte-in-sachsen.de/start/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Sachsen-Anhalt","<html />","http://www.kzvsa.de","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Schleswig-Holstein","","http://www.kzv-sh.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Thüringen","","https://secure2.kzv-thueringen.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"KZV Westfalen-Lippe","","http://www.zahnaerzte-wl.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"MedPilot","<p>Die virtuelle Fachbibliothek für Medizin 'MedPilot' ermöglicht mit einer Suchanfrage die gleichzeitige Recherche in mehreren medizinischen Datenbanken. <br />Kostenpflichtige Recherchen können über die 0340 Dokumentation abgewickelt werden.</p>","http://www.medpilot.de","Frei","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"Glossar Patientensicherheit","<p class='documentDescription'><span id='parent-fieldname-description'>Glossar mit Begriffsbestimmungen zum Thema Patientensicherheit</span></p>","http://patientensicherheit-online.de/service-ps-online/glossar-patientensicherheit","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"Association Internationale de la Mutualité - AIM","Europäische Dachorganisation der Versicherungsvereine auf Gegenseitigkeit und der Krankenversicherungen","http://aim-mutual.org/","Frei","Kranken- und Pflegeversicherung >> Verbände, Gremien, Behörden","","","",""
"Wirtschaftslexikon24","Deutschsprachiges Internet-Wirtschaftslexikon<br />","http://Wirtschaftslexikon24.net","Frei","Politik, Wirtschaft, Pädagogik, Psychologie","Allgemeine Suche >> Allgemeine Nachschlagewerke","","",""
"EconStor","EconStor ist ein Publikationsserver und dient der freien Veröffentlichung wissenschaftlicher Literatur aus den Wirtschaftswissenschaften. Bereitgestellt wird der Dienst von der ZBW.<br />","http://www.econstor.eu","Frei","Politik, Wirtschaft, Pädagogik, Psychologie","","","",""
"Literaturdatenbank Berufliche Bildung","Dokumentation überwiegend deutschsprachiger Fachliteratur zu allen Aspekten der beruflichen Bildung<br />(derzeit sind ca. 47 000 Literaturnachweise ab dem Erscheinungsjahr 1988 kostenfrei recherchierbar).","http://www.ldbb.de","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Pädagogik, Psychologie, Sozialwissenschaft","","","",""
"Online-Lexika der Bundeszentrale für politische Bildung","Hier können politische Begriffe gleichzeitig in mehreren Lexika nachgeschlagen werden","http://www.bpb.de/nachschlagen/lexika/","Frei","Politik, Wirtschaft, Pädagogik, Psychologie","","","",""
"Deutsche Gesetze und Verordnungen","Online-Datenbank mit den wichtigsten Gesetzen und Verordnungen Deutschlands. Das Justizministerium des Landes NRW stellt hier in Kooperation mit LexisNexis aktuelle Gesetze des Bundes und der Länder kostenfrei zur Verfügung.","http://www.lexsoft.de/cgi-bin/lexsoft/justizportal_nrw.cgi","Frei","Rechtswissenschaften >> Gesetze und Rechtsvorschriften","","","",""
"Die Suchfibel.","Wie findet man Informationen im Internet?","http://www.suchfibel.de/index.htm","Frei","Allgemeine Suche >> Informatik","","","",""
"EconBIZ - Virtuelle Fachbibliothek Wirtschaftswissenschaften","Umfasst die Recherche in Internetquellen, Online-Katalogen und Volltexten sowie den Zugriff auf Informationsdienstleistungen von Bibliotheken.","http://www.econbiz.de","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","Politik, Wirtschaft, Pädagogik, Psychologie","","",""
"Arztbibliothek","<p class='documentDescription'><span id='parent-fieldname-description'>Verlässliche Informationen zu medizinischen Themen schnell finden: Die elektronische ARZTBIBLIOTHEK ist das medizinische Wissensportal der deutschen Ärzteschaft, getragen von Bundesärztekammer und Kassenärztlicher Bundesvereinigung. </span></p>","http://www.arztbibliothek.de/","Frei","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"dandelon","Suchmaschine für wissenschaftliche Literatur","http://www.dandelon.com","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","","",""
"opendoar","Eine Liste der freizugängliche Forschungsliteraturarchive","http://v2.sherpa.ac.uk/opendoar","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","","",""
"AOK-Bundesverband - Lexikon"," Lexikon Gesundheitswesen","http://www.aok-bv.de/lexikon/","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Gesundheits- und Sozialpolitik","Kranken- und Pflegeversicherung","","",""
"PROMPT Übersetzungssoftware","Free Text Translation service for English, German, French, Spanish, Portuguese (Brazilian), Italian and Russian languages.","http://www.online-translator.com/","Frei","Allgemeine Suche >> Wörterbücher","","","",""
"VerkehrsmittelVergleich.de","VerkehrsmittelVergleich.de findet für Sie kostenlos und unabhängig die schnellste und günstigste Verbindung zwischen zwei Orten. Dabei werden alle relevanten Verkehrsmittel miteinander verglichen und kombiniert.","http://www.verkehrsmittelvergleich.de/","Frei","Allgemeine Suche >> Verkehrsinfos","","","",""
"Das Digitale Wörterbuch der deutschen Sprache des 20. Jh. (DWDS)","Korpusbasiertes Wörterbuchprojekt der Berlin-Brandenburgischen Akademie der Wissenschaften zur Erfassung und Beschreibung des modernen deutschen Wortschatzes.","http://www.dwds.de/","Frei","Allgemeine Suche >> Wörterbücher","","","",""
"Orphanet","Eine Internet-Datenbank, die Informationen über seltene Krankheiten und Orphan Drugs für die allgemeine Öffentlichkeit mit dem Ziel zur Verfügung stellt, Diagnose und Behandlung seltener Krankheiten zu verbessern.<br />Orphanet enthält eine von europäischen Experten verfasste Online-Enzyklopädie sowie ein Verzeichnis von Leistungsangeboten für Patienten und Fachleute. Dieses Verzeichnis enthält Informationen über Spezialambulanzen, Diagnostiklabors, aktuelle Forschungsprojekte und Selbsthilfegruppen.","http://www.orpha.net/consor/cgi-bin/index.php?lng=DE","Frei","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"Deutscher Bildungsserver","Zentraler Wegweiser für Bildungsinformationen. Themen: Schule, Berufliche Bildung, Hochschulbildung, Bildungsforschung, Weiterbildung und Erwachsenenbildung, Behindertenpädagogik. Mit Angeboten für Schüler, Auszubildende und Studieninteressierte.","http://www.bildungsserver.de","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Pädagogik, Psychologie, Sozialwissenschaft","","","",""
"EU-Gesundheitsportal ","Offizielles Portal der Europäischen Union zur öffentlichen Gesundheit","http://ec.europa.eu/health/index_de.htm","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
" Info Praxisteam. Der Treffpunkt für die Arzthelferin","Beilage zur Zeitschrift 'Der Hausarzt' in Kooperation mit der BARMER GEK<br />und dem AOK-Bundesverband","http://www.info-praxisteam.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer","","","",""
"BASYS (Beratungsgesellschaft für angewandte Systemforschung)","Forschungs- und Beratungsinstitut, tätig in den Bereichen Gesundheits-, Sozial- und Wirtschaftssysteme","http://www.basys.de/","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"Eurostat","Eurostat, das Statistische Amt der EU, hat den Auftrag, die Union mit europäischen Statistiken zu versorgen, die Vergleiche zwischen Ländern und Regionen ermöglichen.","http://ec.europa.eu/eurostat/web/main/home","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Europa","","","",""
"International Social Security Association (ISSA","<p>Die IVSS ist die wichtigste internationale Institution der sozialen Sicherheit zusammenbringt. Die IVSS bietet Informationen, Forschung, Expertenberatung und Plattformen, um weltweit dynamische Systeme der sozialen Sicherheit aufzubauen und zu fördern.</p>","http://www.issa.int/ger","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","Kranken- und Pflegeversicherung >> Verbände, Gremien, Behörden","","",""
"ICF - Internationale Klassifikation der Funktionsfähigkeit, Behinderung und Gesundheit","<p>'Die 'Internationale Klassifikation der Funktionsfähigkeit, Behinderung und Gesundheit' (ICF) der Weltgesundheitsorganisation (WHO) dient als länder- und fachübergreifende einheitliche Sprache zur Beschreibung des funktionalen Gesundheitszustandes, der Behinderung, der sozialen Beeinträchtigung und der relevanten Umgebungsfaktoren einer Person.' [<a href='http://www.dimdi.de/static/de/klassi/icf/index.htm'>Dimdi</a>]</p>","https://www.dimdi.de/dynamic/de/klassifikationen/icf/index.html","Frei","Medizin und Gesundheitswissenschaften >> Nachschlagewerke","","","",""
"Gabler Wirtschaftslexikon","Mit mehr als 25.000 Stichworten stellt Gablers Wirtschaftslexikon eine sehr umfangreiche deutschsprachige Auswahl an betriebswirtschaftlichen Themen zur Verfügung.<br />","http://wirtschaftslexikon.gabler.de/","Frei","Politik, Wirtschaft, Pädagogik, Psychologie","","","",""
"ElliNET","Hochschulschriftenserver der Medizinischen Fakultät der Universität zu Köln.","https://repository.publisso.de/ ","Frei","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"Deutsche Digitale Bibliothek","'Ziel der Deutschen  Digitalen Bibliothek (DDB) ist es, jedermann über  das Internet freien Zugang  zum kulturellen und wissenschaftlichen Erbe  Deutschlands zu eröffnen, also zu  Millionen von Büchern, Archivalien,  Bildern, Skulpturen, Musikstücken und  anderen Tondokumenten, Filmen und  Noten.'<br />","http://www.deutsche-digitale-bibliothek.de ","Frei","Allgemeine Suche >> Allgemeine Nachschlagewerke","","","",""
